time,windspeed_x,windspeed_y,windspeed_z,static_pressure,temperature_celsius,atmospheric_pressure_hPa
81.44376587867737,-0.01,-0.31,6.4,-1.21,31.21,999.42
81.44881820678711,0.13,-0.11,6.69,-1.21,31.21,999.42
81.45385694503784,0.11,-0.09,6.52,-1.3,31.21,999.42
81.458820104599,-0.42,-0.15,6.75,-1.04,31.21,999.42
81.46382713317871,0.06,-0.11,6.32,-1.03,31.21,999.42
81.46875214576721,-0.0,0.23,5.93,-1.18,31.21,999.42
81.4737639427185,0.21,-0.01,6.03,-1.22,31.21,999.42
81.47873616218567,0.23,-0.25,6.37,-1.75,31.21,999.42
81.48384094238281,-0.2,-0.12,6.36,-1.17,31.21,999.42
81.48874497413635,0.05,-0.07,6.24,-1.6,31.21,999.42
81.49368596076965,0.28,-0.18,6.54,-0.8,31.21,999.42
81.49876189231873,-0.02,-0.18,6.41,-1.31,31.21,999.42
81.50377893447876,0.02,-0.48,6.47,-1.04,31.21,999.42
81.5089340209961,0.19,-0.01,6.58,-0.95,31.21,999.42
81.51375818252563,0.35,-0.09,6.46,-0.55,31.21,999.42
81.51873803138733,0.47,-0.22,6.42,-0.94,31.21,999.42
81.52396607398987,0.33,-0.11,6.48,-0.99,31.21,999.42
81.52882409095764,0.53,-0.26,6.91,-1.02,31.21,999.42
81.5338180065155,0.21,-0.34,7.07,-0.85,31.21,999.42
81.53881406784058,0.2,-0.04,6.97,-1.01,31.21,999.42
81.5438060760498,0.12,-0.01,6.76,-0.72,31.21,999.42
81.54884910583496,-0.43,0.24,6.09,-0.78,31.21,999.42
81.55373311042786,-0.39,-0.17,6.22,-1.32,31.21,999.42
81.55874800682068,-0.56,-0.07,6.36,-1.52,31.21,999.42
81.56353497505188,-0.08,-0.28,6.55,-0.87,31.21,999.42
81.56887292861938,0.44,-0.22,6.67,-1.28,31.21,999.42
81.57372403144836,0.41,0.24,6.53,-0.81,31.21,999.42
81.57875084877014,0.61,-0.46,6.87,-0.67,31.21,999.42
81.58355402946472,0.57,-0.16,7.0,-0.74,31.21,999.42
81.58872890472412,0.45,-0.08,6.61,-0.63,31.21,999.42
81.59373307228088,0.36,0.24,6.61,-0.61,31.21,999.42
81.59888887405396,0.27,-0.52,6.61,-0.89,31.21,999.42
81.60407996177673,0.11,-0.45,6.49,-0.57,31.15,999.42
81.60879707336426,-0.05,-0.34,6.62,-0.45,31.15,999.42
81.61386108398438,-0.55,-0.36,6.86,-0.41,31.15,999.42
81.61881422996521,-0.28,-0.34,6.7,-0.43,31.15,999.42
81.62379598617554,-0.02,-0.23,6.5,-0.74,31.15,999.42
81.62879610061646,0.22,-0.09,6.54,-0.54,31.15,999.42
81.63361978530884,0.08,-0.11,6.4,-0.54,31.15,999.42
81.63875913619995,0.48,-0.05,6.89,-0.31,31.15,999.42
81.64375114440918,0.55,0.07,6.83,-0.46,31.15,999.42
81.64862704277039,0.27,0.18,6.34,-0.4,31.15,999.42
81.65380501747131,-0.04,0.48,6.01,-0.69,31.15,999.42
81.6586320400238,0.07,0.15,6.58,-1.14,31.15,999.42
81.66379308700562,0.11,-0.48,6.55,-0.24,31.15,999.42
81.6688220500946,0.22,-0.32,6.45,-0.17,31.15,999.42
81.67393088340759,0.41,-0.18,6.71,0.11,31.15,999.42
81.67885899543762,0.28,-0.08,6.7,-0.25,31.15,999.42
81.68375897407532,0.22,0.16,6.59,-0.28,31.15,999.42
81.68873691558838,0.01,-0.1,6.42,-0.16,31.15,999.42
81.6937608718872,0.21,-0.0,6.26,-0.15,31.15,999.42
81.6989369392395,0.27,-0.07,6.12,0.1,31.15,999.42
81.70375490188599,-0.34,-0.11,6.27,0.05,31.15,999.42
81.70877599716187,-0.79,-0.3,6.62,-0.27,31.15,999.42
81.7135579586029,-0.55,0.11,6.39,-0.17,31.15,999.42
81.71895098686218,-0.33,0.09,6.06,-0.15,31.15,999.42
81.72374701499939,-0.07,-0.09,6.47,0.27,31.15,999.42
81.72850298881531,0.21,-0.28,6.34,0.33,31.15,999.42
81.73391699790955,0.11,-0.07,6.72,0.26,31.15,999.42
81.73873090744019,-0.26,-0.02,6.28,0.25,31.15,999.42
81.74382901191711,0.28,-0.27,6.66,0.46,31.15,999.42
81.74878787994385,0.16,-0.2,6.84,0.67,31.15,999.42
81.75400114059448,0.33,-0.23,6.68,0.77,31.15,999.42
81.75890898704529,0.37,-0.04,6.64,0.55,31.15,999.42
81.76374220848083,0.16,-0.12,6.3,0.73,31.15,999.42
81.76883506774902,-0.55,-0.1,6.29,0.46,31.15,999.42
81.7737979888916,0.44,-0.26,6.47,0.56,31.15,999.42
81.77883505821228,0.24,-0.28,6.41,0.33,31.15,999.42
81.783775806427,0.1,-0.09,6.49,0.9,31.15,999.42
81.78877687454224,0.38,-0.15,6.72,0.7,31.15,999.42
81.79370307922363,0.25,0.01,6.85,0.82,31.15,999.42
81.79880809783936,0.19,0.01,6.54,0.91,31.15,999.42
81.80395793914795,0.09,0.2,6.28,0.56,31.18,999.42
81.80880188941956,-0.13,-0.2,6.52,0.68,31.18,999.42
81.81375813484192,-0.36,-0.02,6.55,0.4,31.18,999.42
81.81887412071228,-0.24,-0.03,6.35,0.7,31.18,999.42
81.82381987571716,0.34,-0.19,6.52,1.13,31.18,999.42
81.82874703407288,0.19,-0.18,6.77,0.81,31.18,999.42
81.83377981185913,0.28,-0.25,6.74,0.9,31.18,999.42
81.8388020992279,0.23,-0.41,6.85,0.97,31.18,999.42
81.8437340259552,0.23,-0.15,6.86,1.06,31.18,999.42
81.84881496429443,0.28,-0.53,6.93,1.0,31.18,999.42
81.85374307632446,0.4,-0.58,6.66,0.83,31.18,999.42
81.85875797271729,0.01,-0.14,6.69,1.1,31.18,999.42
81.86381793022156,0.37,-0.21,6.92,1.31,31.18,999.42
81.86868691444397,0.38,-0.3,6.67,0.92,31.18,999.42
81.87374711036682,0.19,-0.16,6.79,0.86,31.18,999.42
81.87880206108093,0.12,-0.09,6.44,0.99,31.18,999.42
81.8837821483612,-0.18,0.3,6.56,0.84,31.18,999.42
81.8888750076294,0.02,0.19,6.66,0.83,31.18,999.42
81.89374303817749,0.12,-0.13,6.84,1.32,31.18,999.42
81.89861607551575,-0.2,-0.01,6.5,0.75,31.18,999.42
81.90369200706482,0.02,0.05,6.34,1.03,31.18,999.42
81.90884184837341,-0.15,-0.22,6.59,1.11,31.18,999.42
81.913733959198,-0.05,-0.09,6.69,1.21,31.18,999.42
81.91859912872314,0.22,-0.19,6.64,1.26,31.18,999.42
81.92380213737488,0.38,-0.09,6.62,1.14,31.18,999.42
81.9287440776825,0.43,-0.06,6.68,0.61,31.18,999.42
81.93377184867859,0.19,-0.22,5.96,0.87,31.18,999.42
81.9387629032135,-0.26,0.07,6.29,1.0,31.18,999.42
81.94375395774841,-0.33,0.38,6.65,0.99,31.18,999.42
81.94855499267578,0.28,-0.11,6.63,1.06,31.18,999.42
81.9539680480957,-0.25,0.17,6.41,1.33,31.18,999.42
81.95868515968323,0.34,0.16,6.57,0.66,31.18,999.42
81.96357798576355,0.26,-0.26,6.48,1.07,31.18,999.42
81.96865820884705,0.39,-0.03,6.38,0.89,31.18,999.42
81.97373986244202,0.2,0.17,6.5,0.88,31.18,999.42
81.97879791259766,-0.09,0.41,6.29,0.8,31.18,999.42
81.98384881019592,-0.32,0.36,6.17,0.85,31.18,999.42
81.98873496055603,-0.72,0.27,6.12,0.75,31.18,999.42
81.99374723434448,-0.33,0.02,6.06,0.27,31.18,999.42
81.998939037323,-0.07,-0.13,5.98,0.52,31.18,999.42
82.00436401367188,-0.32,-0.18,6.54,0.57,31.18,999.42
82.00878190994263,0.3,-0.07,6.61,0.93,31.18,999.42
82.01395010948181,0.44,-0.14,6.58,1.33,31.18,999.42
82.01879906654358,0.35,-0.21,6.64,1.04,31.18,999.42
82.02375221252441,0.28,-0.07,6.76,1.3,31.18,999.42
82.02864980697632,-0.06,-0.02,6.45,0.98,31.18,999.42
82.03368496894836,0.41,0.41,6.46,0.98,31.18,999.42
82.03880500793457,0.19,-0.46,6.7,1.08,31.18,999.42
82.04385995864868,-0.07,-0.6,6.73,0.85,31.18,999.42
82.04886388778687,-0.08,-0.03,6.78,0.88,31.18,999.42
82.0537781715393,0.15,-0.09,6.74,1.18,31.18,999.42
82.05881309509277,-0.04,0.0,6.64,1.11,31.18,999.42
82.06385493278503,0.44,-0.13,6.99,0.82,31.18,999.42
82.06878209114075,0.32,-0.43,6.88,1.08,31.18,999.42
82.07359099388123,0.11,-0.37,6.51,1.16,31.18,999.42
82.07879900932312,-0.05,-0.26,6.61,1.11,31.18,999.42
82.08372116088867,0.1,-0.42,6.65,0.81,31.18,999.42
82.08883595466614,0.18,0.26,6.4,1.31,31.18,999.42
82.09373307228088,-0.4,0.05,6.23,1.0,31.18,999.42
82.09880590438843,-0.11,0.22,6.07,0.97,31.18,999.42
82.10354900360107,0.07,0.18,5.8,1.17,31.18,999.42
82.1086859703064,0.34,-0.02,6.42,1.06,31.18,999.42
82.11375880241394,0.34,-0.15,6.76,1.29,31.18,999.42
82.11880803108215,0.3,-0.24,6.7,1.24,31.18,999.42
82.12380695343018,0.44,-0.21,6.72,1.29,31.18,999.42
82.12888789176941,0.52,-0.22,6.54,1.34,31.18,999.42
82.13384890556335,-0.1,-0.45,6.43,0.98,31.18,999.42
82.13880109786987,-0.25,0.02,6.43,0.65,31.18,999.42
82.14376378059387,-0.74,0.33,6.5,0.98,31.18,999.42
82.14878106117249,-0.34,-0.1,6.79,1.1,31.18,999.42
82.15389394760132,0.56,-0.1,6.87,1.19,31.18,999.42
82.15880012512207,0.28,-0.11,6.84,1.37,31.18,999.42
82.1637270450592,0.33,0.11,6.49,1.72,31.18,999.42
82.16876316070557,-0.23,0.08,6.49,0.82,31.18,999.42
82.17380595207214,0.41,0.35,6.51,1.44,31.18,999.42
82.17874813079834,0.15,0.23,6.03,1.03,31.18,999.42
82.18396997451782,-0.06,-0.36,6.52,1.09,31.18,999.42
82.18871212005615,0.23,-0.35,6.87,1.21,31.18,999.42
82.19374895095825,0.24,-0.17,6.8,1.49,31.18,999.42
82.19891715049744,0.49,-0.36,6.92,1.64,31.18,999.42
82.20410299301147,0.27,-0.31,6.68,1.14,31.18,999.42
82.20874214172363,-0.2,-0.03,6.28,1.17,31.18,999.42
82.21371006965637,-0.34,-0.2,6.36,1.43,31.18,999.42
82.21886897087097,0.28,-0.18,6.69,1.39,31.18,999.42
82.2238130569458,0.14,0.07,6.61,1.6,31.18,999.42
82.22875213623047,0.38,-0.22,6.56,1.35,31.18,999.42
82.2337589263916,-0.29,-0.0,6.57,1.28,31.18,999.42
82.23879384994507,-0.04,-0.07,6.63,1.45,31.18,999.42
82.2439341545105,0.53,-0.1,6.88,1.5,31.18,999.42
82.2487440109253,0.35,0.05,6.95,1.47,31.18,999.42
82.25374102592468,0.22,0.03,6.71,1.5,31.18,999.42
82.2586579322815,0.35,-0.25,6.79,1.29,31.18,999.42
82.26380610466003,-0.16,0.12,6.51,1.34,31.18,999.42
82.26873993873596,0.05,-0.26,6.53,1.17,31.18,999.42
82.27384996414185,-0.55,-0.13,6.67,0.8,31.18,999.42
82.27889704704285,-0.35,-0.21,6.49,1.44,31.18,999.42
82.28382205963135,-0.24,-0.06,6.33,1.06,31.18,999.42
82.28876781463623,-0.18,-0.03,6.21,1.43,31.18,999.42
82.29372787475586,0.28,0.07,6.74,1.5,31.18,999.42
82.29872822761536,0.2,-0.25,6.63,1.91,31.18,999.42
82.30362105369568,0.36,-0.1,6.49,1.46,31.18,999.42
82.30880999565125,0.03,-0.02,6.62,1.53,31.18,999.42
82.31381392478943,0.32,-0.02,6.78,1.51,31.18,999.42
82.3187370300293,-0.05,-0.26,6.57,1.16,31.18,999.42
82.32374215126038,-0.39,-0.02,6.04,1.53,31.18,999.42
82.32870602607727,-0.33,0.41,6.47,1.19,31.18,999.42
82.33380198478699,-0.13,0.18,6.17,1.48,31.18,999.42
82.3388020992279,-0.23,0.28,5.95,1.17,31.18,999.42
82.34386801719666,0.57,0.03,6.13,0.82,31.18,999.42
82.34888696670532,-0.25,-0.38,6.64,1.48,31.18,999.42
82.35379004478455,-0.19,0.05,6.35,1.37,31.18,999.42
82.35873985290527,0.02,-0.06,6.36,1.22,31.18,999.42
82.3637580871582,0.3,-0.13,6.57,1.74,31.18,999.42
82.36884903907776,0.09,-0.27,6.41,1.72,31.18,999.42
82.3739640712738,0.19,-0.04,6.37,1.88,31.18,999.42
82.37876796722412,0.43,-0.39,6.23,1.72,31.18,999.42
82.38373398780823,0.29,-0.2,6.77,1.73,31.18,999.42
82.38883018493652,0.05,-0.43,6.5,1.49,31.18,999.42
82.39373207092285,0.1,-0.2,6.77,1.77,31.18,999.42
82.39881110191345,-0.26,-0.31,6.45,1.85,31.18,999.42
82.40312695503235,0.23,-0.24,6.4,1.72,31.18,999.42
82.40817403793335,0.23,-0.24,6.4,1.72,31.18,999.42
82.41381120681763,0.07,-0.33,6.5,1.86,31.18,999.42
82.4189190864563,0.36,-0.02,6.49,1.63,31.18,999.42
82.42363786697388,-0.26,0.17,6.22,1.52,31.18,999.42
82.4288330078125,-0.4,0.25,6.29,1.26,31.18,999.42
82.4338448047638,0.55,-0.09,6.63,1.43,31.18,999.42
82.43880200386047,0.67,-0.32,6.46,1.67,31.18,999.42
82.44378685951233,0.19,0.08,6.88,1.49,31.18,999.42
82.44879817962646,-0.13,0.08,6.44,1.47,31.18,999.42
82.45371007919312,-0.37,0.07,6.12,1.59,31.18,999.42
82.45873594284058,-0.19,-0.0,5.91,1.4,31.18,999.42
82.46375489234924,-0.2,-0.28,6.07,1.06,31.18,999.42
82.46893310546875,-0.18,-0.41,6.68,0.31,31.18,999.42
82.47372007369995,-0.24,-0.1,6.35,1.01,31.18,999.42
82.4787449836731,-0.28,-0.16,6.25,1.27,31.18,999.42
82.48373603820801,-0.55,-0.0,6.32,1.49,31.18,999.42
82.48865604400635,-0.07,-0.37,6.2,1.45,31.18,999.42
82.49380707740784,0.06,-0.2,6.01,1.71,31.18,999.42
82.49872398376465,0.22,-0.22,6.85,1.43,31.18,999.42
82.50379681587219,0.19,-0.26,6.51,1.51,31.18,999.42
82.50872206687927,-0.08,-0.34,6.45,1.58,31.18,999.42
82.51384806632996,0.32,-0.33,6.6,1.51,31.18,999.42
82.5188479423523,-0.05,-0.22,6.38,1.57,31.18,999.42
82.52372002601624,-0.0,0.01,6.47,1.81,31.18,999.42
82.52877497673035,-0.04,-0.37,6.27,1.42,31.18,999.42
82.53373003005981,0.0,-0.11,6.05,1.2,31.18,999.42
82.53873610496521,-0.1,0.21,6.28,1.24,31.18,999.42
82.54375219345093,-0.12,0.09,6.54,1.37,31.18,999.42
82.54872488975525,-0.08,-0.08,6.32,1.6,31.18,999.42
82.5537781715393,-0.03,0.07,6.43,1.81,31.18,999.42
82.55878114700317,-0.25,0.36,6.13,1.33,31.18,999.42
82.56378102302551,0.23,0.15,6.14,1.32,31.18,999.42
82.56880617141724,0.03,0.11,5.89,1.45,31.18,999.42
82.57372522354126,0.34,-0.02,5.84,1.48,31.18,999.42
82.57872986793518,0.21,-0.14,6.27,1.5,31.18,999.42
82.58380508422852,0.25,0.04,6.22,1.3,31.18,999.42
82.58847999572754,-0.07,0.0,6.08,1.41,31.18,999.42
82.59364199638367,0.5,-0.4,6.49,1.55,31.18,999.42
82.5987479686737,0.12,-0.1,6.08,1.54,31.18,999.42
82.60378313064575,-0.03,0.1,6.03,1.56,31.15,999.42
82.60862302780151,-0.08,-0.06,5.83,1.67,31.15,999.42
82.61374711990356,-0.26,-0.3,6.08,1.36,31.15,999.42
82.61873984336853,-0.26,-0.09,6.04,1.41,31.15,999.42
82.6237940788269,-0.03,-0.36,6.27,1.48,31.15,999.42
82.62873601913452,0.12,-0.27,6.09,1.43,31.15,999.42
82.6338541507721,-0.24,0.05,6.17,1.72,31.15,999.42
82.63894009590149,-0.03,-0.15,6.08,1.62,31.15,999.42
82.64379787445068,0.41,0.11,6.09,1.82,31.15,999.42
82.64884114265442,0.43,-0.07,6.27,1.63,31.15,999.42
82.65375304222107,0.01,-0.13,6.22,1.52,31.15,999.42
82.65892696380615,0.1,-0.02,6.35,1.81,31.15,999.42
82.663733959198,-0.12,0.44,6.44,1.61,31.15,999.42
82.66878199577332,-0.45,0.33,6.38,1.6,31.15,999.42
82.67381691932678,-0.57,0.35,6.39,1.1,31.15,999.42
82.67874813079834,-0.15,0.41,5.92,1.37,31.15,999.42
82.68374395370483,-0.74,0.21,6.4,1.18,31.15,999.42
82.68873691558838,-0.43,0.25,5.74,1.62,31.15,999.42
82.69372892379761,-0.42,0.3,5.78,1.32,31.15,999.42
82.69872307777405,-0.26,-0.26,5.78,1.39,31.15,999.42
82.70372295379639,0.1,-0.05,5.79,1.62,31.15,999.42
82.70879817008972,0.1,-0.03,6.13,1.45,31.15,999.42
82.71385216712952,0.37,-0.03,6.3,1.67,31.15,999.42
82.71855401992798,0.37,-0.07,6.53,1.61,31.15,999.42
82.7236840724945,-0.27,-0.2,6.58,1.66,31.15,999.42
82.72886300086975,0.29,-0.22,6.24,1.91,31.15,999.42
82.73373293876648,0.36,-0.35,6.53,1.51,31.15,999.42
82.7388379573822,0.2,-0.62,6.58,1.43,31.15,999.42
82.7436990737915,0.01,-0.16,6.49,1.42,31.15,999.42
82.74873805046082,0.26,-0.15,6.41,1.7,31.15,999.42
82.75374293327332,0.01,0.02,6.5,1.75,31.15,999.42
82.75881791114807,0.4,-0.36,6.62,1.79,31.15,999.42
82.7637460231781,0.15,-0.04,6.3,1.56,31.15,999.42
82.76871013641357,0.12,-0.18,6.28,1.67,31.15,999.42
82.773766040802,0.13,-0.07,6.47,1.68,31.15,999.42
82.77880597114563,0.2,-0.42,6.15,1.55,31.15,999.42
82.78390502929688,0.13,-0.15,6.49,1.52,31.15,999.42
82.78884387016296,-0.1,-0.09,6.39,1.77,31.15,999.42
82.79381108283997,0.06,-0.26,6.32,1.48,31.15,999.42
82.7988588809967,-0.39,0.1,6.14,1.81,31.15,999.42
82.80383610725403,-0.09,-0.11,5.86,1.53,31.15,999.42
82.8087010383606,0.24,-0.33,5.77,1.72,31.15,999.42
82.81384301185608,0.02,-0.18,6.25,1.59,31.15,999.42
82.81874203681946,-0.04,-0.02,6.27,1.65,31.15,999.42
82.82376480102539,0.22,-0.07,6.2,1.95,31.15,999.42
82.82882285118103,0.32,-0.21,6.14,1.77,31.15,999.42
82.8336181640625,0.21,-0.13,5.9,2.06,31.15,999.42
82.83873915672302,0.33,-0.02,6.09,2.08,31.15,999.42
82.84373998641968,0.39,0.34,6.0,1.68,31.15,999.42
82.84881711006165,0.01,0.27,6.04,1.4,31.15,999.42
82.85383486747742,-0.27,0.33,5.97,1.53,31.15,999.42
82.8588240146637,-0.32,0.26,5.74,1.29,31.15,999.42
82.86378788948059,-0.1,0.28,5.59,1.35,31.15,999.42
82.86882305145264,-0.16,0.1,5.46,1.6,31.15,999.42
