time,windspeed_x,windspeed_y,windspeed_z,static_pressure,temperature_celsius,atmospheric_pressure_hPa
10.929833889007568,-0.26,-0.13,5.79,-0.04,30.84,999.89
10.934857845306396,-0.45,0.07,6.0,-0.34,30.84,999.89
10.939831972122192,-0.33,0.13,5.74,0.12,30.84,999.89
10.944758892059326,-0.33,0.3,5.75,-0.08,30.84,999.89
10.9496009349823,-0.47,0.32,5.7,-0.13,30.84,999.89
10.954693794250488,-0.21,0.35,5.81,0.15,30.84,999.89
10.959665775299072,-0.01,0.22,6.14,0.0,30.84,999.89
10.964670896530151,-0.14,0.32,5.95,0.12,30.84,999.89
10.969611883163452,0.04,0.42,5.9,0.08,30.84,999.89
10.974589824676514,-0.18,0.47,5.74,-0.15,30.84,999.89
10.979747772216797,-0.15,0.35,6.24,-0.21,30.84,999.89
10.984678983688354,-0.08,0.13,5.98,0.12,30.84,999.89
10.989683866500854,-0.22,0.06,6.01,0.12,30.84,999.89
10.994695901870728,-0.4,0.07,5.81,-0.02,30.84,999.89
10.999938011169434,-0.37,0.61,5.78,-0.2,30.84,999.89
11.005672931671143,0.32,-0.06,5.9,-0.15,30.84,999.89
11.009807825088501,-0.17,0.22,5.88,0.03,30.84,999.89
11.01463508605957,0.2,0.2,5.8,-0.1,30.84,999.89
11.019681930541992,-0.07,0.47,5.66,-0.35,30.84,999.89
11.024776935577393,0.16,0.4,5.8,-0.21,30.84,999.89
11.029886960983276,-0.07,0.35,5.83,-0.26,30.84,999.89
11.034595012664795,-0.14,0.05,6.01,-0.08,30.84,999.89
11.039963960647583,-0.09,0.12,5.93,0.17,30.84,999.89
11.044646978378296,0.01,0.07,6.1,0.12,30.84,999.89
11.049262762069702,-0.01,0.11,6.09,0.07,30.84,999.89
11.054457902908325,-0.01,0.11,6.09,0.07,30.84,999.89
11.059988021850586,-0.06,0.27,5.87,-0.17,30.84,999.89
11.064733982086182,0.09,0.15,5.97,0.04,30.84,999.89
11.06987190246582,0.06,0.29,6.14,0.14,30.84,999.89
11.075037002563477,-0.12,0.16,6.18,-0.16,30.84,999.89
11.08007287979126,-0.29,0.2,5.97,-0.04,30.84,999.89
11.08496379852295,-0.14,0.43,6.07,0.01,30.84,999.89
11.089965105056763,0.08,0.26,5.84,0.03,30.84,999.89
11.094719886779785,0.28,-0.02,5.87,-0.11,30.84,999.89
11.099641799926758,0.24,0.09,5.71,-0.21,30.84,999.89
11.104657888412476,-0.26,0.29,5.57,-0.45,30.84,999.89
11.109691858291626,-0.12,0.25,5.88,-0.14,30.84,999.89
11.114906787872314,0.1,0.17,6.12,0.13,30.84,999.89
11.120047807693481,-0.21,0.19,5.99,-0.25,30.84,999.89
11.124945878982544,-0.15,0.02,6.19,-0.36,30.84,999.89
11.129992008209229,-0.02,0.12,5.98,-0.18,30.84,999.89
11.13492202758789,0.2,0.04,6.5,-0.03,30.84,999.89
11.139956951141357,0.1,0.49,6.42,-0.06,30.84,999.89
11.144900798797607,-0.09,-0.15,6.1,-0.44,30.84,999.89
11.14999508857727,-0.09,0.02,6.0,0.02,30.84,999.89
11.15508508682251,-0.2,0.01,5.97,-0.45,30.84,999.89
11.159553050994873,0.09,-0.07,5.91,-0.31,30.84,999.89
11.165076971054077,0.0,-0.13,5.51,-0.28,30.84,999.89
11.169957876205444,-0.18,0.18,5.87,-0.24,30.84,999.89
11.174855947494507,-0.09,0.27,6.11,-0.41,30.84,999.89
11.179620742797852,-0.2,0.06,6.12,-0.17,30.84,999.89
11.184668779373169,-0.1,0.08,5.9,-0.04,30.84,999.89
11.189646005630493,0.1,-0.05,5.92,-0.24,30.84,999.89
11.194727897644043,0.28,0.1,5.95,-0.17,30.84,999.89
11.20005202293396,0.4,0.1,5.98,-0.25,30.84,999.89
11.205198049545288,0.28,0.07,5.89,-0.45,30.81,999.89
11.20964503288269,0.01,0.11,6.05,-0.19,30.81,999.89
11.214746952056885,-0.27,0.4,5.96,-0.12,30.81,999.89
11.219866752624512,-0.22,0.25,6.19,-0.33,30.81,999.89
11.224617004394531,-0.26,0.28,6.03,-0.17,30.81,999.89
11.229628801345825,0.12,0.32,5.58,-0.18,30.81,999.89
11.23443603515625,-0.12,0.28,5.66,-0.31,30.81,999.89
11.239691019058228,0.28,0.26,5.83,-0.47,30.81,999.89
11.244701862335205,0.41,0.2,6.07,-0.33,30.81,999.89
11.249796152114868,0.07,0.13,5.72,-0.04,30.81,999.89
11.254962921142578,0.34,-0.1,6.04,-0.41,30.81,999.89
11.259974956512451,0.19,0.06,6.1,-0.14,30.81,999.89
11.264972925186157,-0.1,0.26,5.89,0.02,30.81,999.89
11.269922971725464,0.3,0.11,6.1,-0.37,30.81,999.89
11.274968147277832,0.17,0.07,6.22,0.03,30.81,999.89
11.280080795288086,-0.2,0.18,6.05,-0.06,30.81,999.89
11.285070896148682,-0.18,0.08,6.21,-0.13,30.81,999.89
11.289934873580933,-0.1,0.28,6.21,-0.26,30.81,999.89
11.294654846191406,0.02,0.27,6.09,0.0,30.81,999.89
11.29966688156128,-0.07,0.19,5.95,-0.13,30.81,999.89
11.304950952529907,0.31,-0.06,5.88,0.1,30.81,999.89
11.309983015060425,-0.06,0.07,5.66,-0.13,30.81,999.89
11.315058946609497,-0.61,0.2,5.65,-0.27,30.81,999.89
11.31990098953247,-0.32,0.21,5.79,-0.01,30.81,999.89
11.32496190071106,-0.02,0.12,5.61,-0.09,30.81,999.89
11.3299720287323,-0.25,0.26,6.07,0.13,30.81,999.89
11.334897994995117,-0.01,0.26,5.82,0.26,30.81,999.89
11.3399658203125,0.26,0.23,5.84,0.06,30.81,999.89
11.344931840896606,0.15,-0.21,5.89,-0.0,30.81,999.89
11.34998893737793,-0.06,0.0,5.92,0.06,30.81,999.89
11.354907989501953,0.02,0.06,5.81,-0.35,30.81,999.89
11.35994291305542,0.27,-0.11,5.92,-0.09,30.81,999.89
11.364736080169678,-0.07,0.15,5.85,0.01,30.81,999.89
11.369757890701294,-0.1,0.33,5.83,-0.01,30.81,999.89
11.374969720840454,-0.14,0.15,5.75,-0.05,30.81,999.89
11.379929780960083,-0.06,0.4,5.76,-0.29,30.81,999.89
11.384851932525635,-0.23,0.34,5.85,-0.1,30.81,999.89
11.389940977096558,-0.2,0.22,6.12,-0.23,30.81,999.89
11.394916772842407,-0.1,0.48,5.84,0.08,30.81,999.89
11.399962902069092,-0.1,0.36,5.63,-0.05,30.81,999.89
11.405070781707764,-0.26,0.28,5.72,-0.08,30.84,999.89
11.409787893295288,-0.16,0.18,5.79,-0.42,30.84,999.89
11.41497802734375,0.07,0.29,5.59,-0.47,30.84,999.89
11.419878959655762,-0.0,0.22,5.77,-0.52,30.84,999.89
11.425038814544678,-0.01,0.09,5.95,-0.75,30.84,999.89
11.429844856262207,-0.19,0.17,5.89,-0.33,30.84,999.89
11.434947967529297,-0.39,0.3,5.87,-0.33,30.84,999.89
11.43998384475708,-0.11,0.06,5.84,-0.26,30.84,999.89
11.444889068603516,0.01,0.1,5.99,-0.57,30.84,999.89
11.44964599609375,-0.26,0.33,6.2,-0.34,30.84,999.89
11.454623937606812,-0.11,0.18,6.15,-0.52,30.84,999.89
11.4596688747406,-0.07,0.22,6.27,-0.53,30.84,999.89
11.464555025100708,0.2,0.21,6.3,-0.18,30.84,999.89
11.469627857208252,0.16,-0.0,6.17,-0.34,30.84,999.89
11.474644899368286,0.19,0.07,6.11,-0.59,30.84,999.89
11.479465961456299,-0.35,0.31,6.03,-0.76,30.84,999.89
11.484575033187866,-0.21,0.24,6.02,-0.56,30.84,999.89
11.489595890045166,0.25,0.1,5.98,-0.7,30.84,999.89
11.494693756103516,0.12,0.1,5.82,-0.55,30.84,999.89
11.499897003173828,0.02,0.07,6.27,-0.52,30.84,999.89
11.504887104034424,0.22,0.37,6.31,-0.67,30.84,999.89
11.509948968887329,0.38,-0.04,5.73,-0.66,30.84,999.89
11.514878034591675,0.35,-0.05,5.73,-0.69,30.84,999.89
11.519898891448975,-0.1,0.0,5.67,-0.65,30.84,999.89
11.524861812591553,-0.08,0.25,5.72,-0.72,30.84,999.89
11.529634952545166,-0.08,0.12,5.98,-0.66,30.84,999.89
11.53443694114685,0.01,0.19,5.9,-0.59,30.84,999.89
11.539517879486084,-0.17,0.3,6.28,-0.63,30.84,999.89
11.544591903686523,0.02,0.27,6.2,-0.74,30.84,999.89
11.549562931060791,0.03,0.29,6.13,-0.54,30.84,999.89
11.55445408821106,-0.05,0.14,6.15,-0.86,30.84,999.89
11.55955982208252,0.27,0.35,6.3,-0.62,30.84,999.89
11.564534902572632,0.1,0.41,6.09,-0.34,30.84,999.89
11.569445848464966,-0.0,0.21,5.75,-0.47,30.84,999.89
11.574518918991089,0.02,0.23,5.83,-0.78,30.84,999.89
11.579568862915039,0.03,0.15,5.85,-0.7,30.84,999.89
11.584547758102417,0.11,0.18,5.76,-0.82,30.84,999.89
11.58956789970398,0.28,0.3,5.81,-0.63,30.84,999.89
11.594860076904297,-0.03,0.56,5.83,-0.91,30.84,999.89
11.59991192817688,-0.02,0.39,5.85,-0.72,30.84,999.89
11.60511302947998,-0.1,0.38,6.08,-0.74,30.81,999.89
11.609869003295898,-0.04,0.35,5.75,-0.68,30.81,999.89
11.61486291885376,-0.12,0.49,6.0,-1.47,30.81,999.89
11.619755983352661,-0.17,0.27,6.2,-0.65,30.81,999.89
11.624891757965088,0.44,0.4,5.9,-0.8,30.81,999.89
11.629930973052979,0.15,0.17,6.02,-1.01,30.81,999.89
11.634880065917969,-0.2,0.09,5.87,-0.99,30.81,999.89
11.639936923980713,-0.16,0.05,5.64,-1.25,30.81,999.89
11.644864082336426,0.11,0.09,5.77,-0.98,30.81,999.89
11.64979887008667,-0.22,0.4,5.52,-1.54,30.81,999.89
11.654881000518799,-0.09,0.46,5.99,-1.08,30.81,999.89
11.659878969192505,-0.12,0.4,5.78,-1.0,30.81,999.89
11.664727926254272,0.16,0.27,6.0,-0.97,30.81,999.89
11.669854879379272,0.54,0.09,5.87,-0.91,30.81,999.89
11.674884796142578,-0.09,0.06,6.08,-1.36,30.81,999.89
11.679890871047974,-0.41,0.39,5.96,-1.19,30.81,999.89
11.68488097190857,0.13,0.04,6.32,-1.27,30.81,999.89
11.689822912216187,0.03,0.16,5.94,-0.84,30.81,999.89
11.694870948791504,-0.05,0.04,5.96,-0.83,30.81,999.89
11.699875116348267,0.26,0.19,5.95,-1.2,30.81,999.89
11.70479679107666,0.12,0.13,5.98,-1.24,30.81,999.89
11.7099130153656,-0.16,0.04,5.99,-1.7,30.81,999.89
11.714887857437134,-0.05,-0.01,5.85,-1.38,30.81,999.89
11.71987795829773,-0.1,0.05,6.02,-1.48,30.81,999.89
11.724798917770386,0.08,0.19,6.14,-1.3,30.81,999.89
11.729857921600342,0.07,0.02,5.91,-1.18,30.81,999.89
11.734869956970215,-0.12,0.27,5.81,-1.32,30.81,999.89
11.740100860595703,-0.2,0.07,5.91,-1.52,30.81,999.89
11.744760990142822,-0.23,0.34,6.14,-1.53,30.81,999.89
11.750034809112549,-0.23,0.36,5.97,-1.39,30.81,999.89
11.754981756210327,-0.07,0.33,5.79,-1.56,30.81,999.89
11.759857892990112,-0.0,0.22,5.96,-1.59,30.81,999.89
11.765020847320557,-0.05,0.21,5.9,-1.72,30.81,999.89
11.769627809524536,-0.39,0.34,6.01,-1.81,30.81,999.89
11.774532794952393,0.06,-0.03,5.73,-1.49,30.81,999.89
11.779674768447876,-0.13,0.03,6.01,-1.52,30.81,999.89
11.784991025924683,-0.18,0.01,6.0,-1.48,30.81,999.89
11.789742708206177,-0.22,0.09,6.29,-1.54,30.81,999.89
11.794600009918213,-0.27,0.47,6.05,-1.87,30.81,999.89
11.799568891525269,-0.25,0.07,6.12,-1.68,30.81,999.89
11.804689884185791,-0.26,0.15,6.11,-1.7,30.84,999.89
11.809828758239746,-0.08,0.09,5.92,-1.96,30.84,999.89
11.814635992050171,-0.17,0.31,6.01,-1.71,30.84,999.89
11.819538831710815,-0.29,0.18,5.84,-1.9,30.84,999.89
11.824606895446777,-0.15,0.26,5.83,-1.91,30.84,999.89
11.82958698272705,-0.37,0.11,5.91,-1.9,30.84,999.89
11.834636926651001,-0.37,0.08,6.08,-2.05,30.84,999.89
11.83951210975647,-0.06,0.14,5.96,-1.84,30.84,999.89
11.844636917114258,-0.16,0.31,5.4,-1.72,30.84,999.89
11.849313020706177,-0.2,0.5,6.17,-2.22,30.84,999.89
11.854522943496704,0.19,-0.13,5.83,-2.09,30.84,999.89
11.859570980072021,0.19,0.2,5.62,-2.09,30.84,999.89
11.86458706855774,0.19,0.23,5.77,-2.12,30.84,999.89
11.869451999664307,0.19,0.14,5.82,-1.93,30.84,999.89
11.874783992767334,-0.02,-0.03,5.99,-2.1,30.84,999.89
11.879631757736206,0.05,0.41,5.73,-2.12,30.84,999.89
11.884646892547607,-0.22,0.39,5.76,-2.26,30.84,999.89
11.889685869216919,0.18,0.24,5.56,-1.89,30.84,999.89
11.89464807510376,0.1,0.15,5.54,-2.13,30.84,999.89
11.899886131286621,0.26,-0.07,5.93,-2.31,30.84,999.89
11.904873847961426,0.11,0.03,5.89,-2.1,30.84,999.89
11.909761905670166,0.04,0.01,5.89,-1.86,30.84,999.89
11.914894104003906,-0.01,0.03,5.9,-2.2,30.84,999.89
11.9198739528656,-0.01,0.3,6.0,-2.22,30.84,999.89
11.924864053726196,0.07,0.19,6.31,-2.29,30.84,999.89
11.929835081100464,0.29,0.13,6.54,-2.31,30.84,999.89
11.934848070144653,-0.49,0.38,6.19,-2.32,30.84,999.89
11.939929723739624,-0.34,0.58,6.25,-2.25,30.84,999.89
11.94491195678711,0.01,0.62,5.78,-2.34,30.84,999.89
11.94980502128601,-0.23,0.25,6.09,-2.37,30.84,999.89
11.954893112182617,0.13,0.17,5.93,-2.07,30.84,999.89
11.959894895553589,0.24,0.0,5.94,-2.31,30.84,999.89
11.964776992797852,0.41,0.01,5.96,-2.3,30.84,999.89
11.969887971878052,0.05,-0.03,5.85,-2.3,30.84,999.89
11.974877834320068,-0.33,0.28,6.02,-2.29,30.84,999.89
11.979789972305298,-0.03,-0.1,5.97,-2.57,30.84,999.89
11.984510898590088,0.01,0.07,5.85,-2.34,30.84,999.89
11.98994517326355,-0.07,0.13,5.62,-2.45,30.84,999.89
11.994899988174438,-0.19,0.45,5.9,-2.45,30.84,999.89
11.999951839447021,-0.3,0.48,5.84,-2.55,30.84,999.89
12.005835056304932,-0.19,0.38,5.66,-2.6,30.81,999.89
12.00990104675293,-0.22,0.02,5.59,-2.56,30.81,999.89
12.014919996261597,0.01,0.43,5.63,-2.37,30.81,999.89
12.019986867904663,-0.04,0.37,6.03,-2.75,30.81,999.89
12.024881839752197,0.04,-0.13,6.09,-2.48,30.81,999.89
12.029630899429321,-0.17,-0.01,5.86,-2.47,30.81,999.89
12.034536838531494,0.46,0.01,6.27,-2.48,30.81,999.89
12.039458990097046,0.02,0.07,5.99,-2.35,30.81,999.89
12.044530868530273,0.26,-0.03,5.94,-2.59,30.81,999.89
12.049591064453125,-0.11,0.12,6.04,-2.48,30.81,999.89
12.053948879241943,0.11,-0.17,5.83,-2.52,30.81,999.89
12.058969736099243,0.11,-0.17,5.83,-2.52,30.81,999.89
12.06464695930481,-0.07,0.15,6.21,-2.49,30.81,999.89
12.069474935531616,-0.17,0.23,6.23,-2.8,30.81,999.89
12.074562072753906,-0.38,-0.03,6.0,-2.85,30.81,999.89
12.079694747924805,-0.14,0.68,5.79,-2.68,30.81,999.89
12.084676742553711,-0.03,0.65,5.48,-2.91,30.81,999.89
12.08954906463623,0.09,-0.06,5.65,-2.57,30.81,999.89
12.09473991394043,-0.04,0.2,5.78,-2.74,30.81,999.89
12.099637985229492,-0.04,0.16,5.9,-2.7,30.81,999.89
12.104713916778564,-0.33,0.23,6.03,-2.81,30.81,999.89
12.109691858291626,-0.01,0.0,5.95,-2.87,30.81,999.89
12.114780902862549,-0.05,-0.09,5.9,-2.91,30.81,999.89
12.119718790054321,-0.03,0.05,5.95,-3.0,30.81,999.89
12.124799966812134,0.01,-0.01,5.82,-2.67,30.81,999.89
12.129642009735107,0.07,-0.18,5.97,-2.82,30.81,999.89
12.134552955627441,0.37,0.01,5.89,-2.94,30.81,999.89
12.139716863632202,-0.29,0.13,5.72,-2.68,30.81,999.89
12.144686698913574,-0.26,0.29,6.06,-2.81,30.81,999.89
12.149632930755615,0.14,0.01,6.13,-2.74,30.81,999.89
12.154768943786621,-0.02,0.13,5.89,-2.93,30.81,999.89
12.159786939620972,-0.29,0.19,5.97,-2.95,30.81,999.89
12.164889097213745,0.16,0.23,6.13,-2.73,30.81,999.89
12.169786930084229,-0.01,0.26,6.27,-3.03,30.81,999.89
12.174810886383057,-0.01,0.24,6.19,-3.05,30.81,999.89
12.17989706993103,-0.12,0.24,6.07,-2.68,30.81,999.89
